scene,method,mult,frame,psnr,ssim,gpsnr,flicker,rays,ms,steps
bunker,PTCX,0.35,51,33.0606,0.85412,32.3269,0.001047,57624,67.511,1876626
bunker,PTCX,0.35,52,33.1224,0.85486,32.3489,0.001084,57820,64.938,1887259
bunker,PTCX,0.35,53,33.1386,0.85520,32.3613,0.001008,58233,68.904,1893729
bunker,PTCX,0.35,54,33.1890,0.85584,32.3790,0.001012,59261,84.147,1927512
bunker,PTCX,0.35,55,33.2203,0.85618,32.3933,0.001000,58706,67.693,1910664
bunker,PTCX,0.35,56,33.2668,0.85651,32.4056,0.000941,56747,64.717,1840893
bunker,PTCX,0.35,57,33.3013,0.85708,32.4227,0.000905,58777,66.549,1909905
bunker,PTCX,0.35,58,33.3442,0.85764,32.4456,0.000969,57719,70.836,1876007
bunker,PTCX,0.35,59,33.3732,0.85825,32.4653,0.000879,58544,69.895,1911047
bunker,PTCX,0.35,60,33.3880,0.85828,32.4648,0.000892,58733,70.192,1909757
bunker,PTCX,0.35,61,33.4063,0.85902,32.4803,0.000928,57564,67.085,1875822
bunker,PTCX,0.35,62,33.4595,0.85960,32.5052,0.000914,58018,71.024,1885037
bunker,PTCX,0.35,63,33.4618,0.85951,32.5114,0.000860,58607,74.311,1899146
bunker,PTCX,0.35,64,33.4874,0.86006,32.5285,0.000853,58020,81.927,1885143
bunker,PTCX,0.35,65,33.5141,0.86047,32.5397,0.000829,58133,84.888,1903594
bunker,PTCX,0.35,66,33.5300,0.86048,32.5435,0.000848,58170,70.713,1898681
bunker,PTCX,0.35,67,33.5322,0.86082,32.5575,0.000773,58227,68.933,1898163
bunker,PTCX,0.35,68,33.5345,0.86107,32.5662,0.000754,57408,69.890,1863339
bunker,PTCX,0.35,69,33.5603,0.86155,32.5816,0.000783,58356,68.943,1896706
bunker,PTCX,0.35,70,33.5633,0.86184,32.5892,0.000762,58227,68.451,1892309
bunker,PTCX,0.35,71,33.5936,0.86221,32.5970,0.000739,58126,69.383,1890349
bunker,PTCX,0.35,72,33.6004,0.86248,32.6043,0.000717,57753,71.912,1874217
bunker,PTCX,0.35,73,33.6210,0.86298,32.6115,0.000736,58166,72.427,1896790
bunker,PTCX,0.35,74,33.6278,0.86299,32.6137,0.000709,57623,70.007,1876679
bunker,PTCX,0.35,75,33.6496,0.86335,32.6257,0.000708,58907,75.681,1918662
bunker,PTCX,0.35,76,33.6682,0.86356,32.6345,0.000735,58183,66.187,1893918
bunker,PTCX,0.35,77,33.6820,0.86411,32.6498,0.000727,58198,67.602,1899698
bunker,PTCX,0.35,78,33.6926,0.86422,32.6579,0.000673,58575,102.986,1901568
bunker,PTCX,0.35,79,33.7082,0.86425,32.6584,0.000701,59001,67.443,1918842
bunker,PTCX,0.35,80,33.7249,0.86445,32.6657,0.000629,57823,67.595,1879331
bunker,PTCX,0.35,81,33.7378,0.86455,32.6688,0.000674,58033,65.849,1885646
bunker,PTCX,0.35,82,33.7660,0.86485,32.6748,0.000693,57894,64.840,1881314
bunker,PTCX,0.35,83,33.7972,0.86515,32.6833,0.000641,57291,64.212,1869913
bunker,PTCX,0.35,84,33.8118,0.86516,32.6918,0.000655,58457,65.918,1900733
bunker,PTCX,0.35,85,33.8217,0.86555,32.6990,0.000621,57661,67.575,1874825
bunker,PTCX,0.35,86,33.8404,0.86568,32.7077,0.000621,58119,74.747,1891855
bunker,PTCX,0.35,87,33.8380,0.86559,32.7083,0.000605,57721,66.417,1883711
bunker,PTCX,0.35,88,33.8344,0.86567,32.7155,0.000581,57661,66.569,1873291
bunker,PTCX,0.35,89,33.8506,0.86582,32.7246,0.000658,58636,66.449,1906334
bunker,PTCX,0.35,90,33.8800,0.86617,32.7365,0.000607,59201,66.895,1927931
bunker,PTCX,0.35,91,33.8979,0.86642,32.7436,0.000599,57886,66.390,1888603
bunker,PTCX,0.35,92,33.9109,0.86643,32.7476,0.000626,57768,70.022,1885835
bunker,PTCX,0.35,93,33.9347,0.86669,32.7574,0.000576,57963,66.082,1877657
bunker,PTCX,0.35,94,33.9461,0.86672,32.7588,0.000588,58093,66.136,1893620
bunker,PTCX,0.35,95,33.9436,0.86675,32.7584,0.000588,58642,66.236,1911720
bunker,PTCX,0.35,96,33.9564,0.86708,32.7697,0.000531,57700,64.942,1874271
bunker,PTCX,0.35,97,33.9904,0.86736,32.7752,0.000564,57577,66.092,1881367
bunker,PTCX,0.35,98,34.0190,0.86763,32.7827,0.000596,58974,69.392,1930193
bunker,PTCX,0.35,99,34.0185,0.86770,32.7857,0.000543,58504,65.805,1906075
bunker,PTCX,0.35,100,34.0300,0.86786,32.7928,0.000550,58346,67.014,1893292
bunker,PTCX,0.35,101,34.0333,0.86805,32.7991,0.000524,58210,68.803,1890275
bunker,PTCX,0.35,102,34.0546,0.86840,32.8102,0.000542,59198,66.498,1932334
bunker,PTCX,0.35,103,34.0851,0.86876,32.8188,0.000539,58135,67.554,1888952
bunker,PTCX,0.35,104,34.0817,0.86882,32.8210,0.000536,58290,66.089,1896236
bunker,PTCX,0.35,105,34.1000,0.86890,32.8246,0.000527,58427,67.013,1907827
bunker,PTCX,0.35,106,34.1116,0.86908,32.8316,0.000486,58094,68.460,1892676
bunker,PTCX,0.35,107,34.1232,0.86919,32.8372,0.000502,59115,67.048,1917956
bunker,PTCX,0.35,108,34.1265,0.86939,32.8405,0.000508,58168,65.976,1891131
bunker,PTCX,0.35,109,34.1511,0.86960,32.8473,0.000523,59333,71.507,1939682
bunker,PTCX,0.35,110,34.1574,0.86973,32.8483,0.000460,57985,65.982,1889682
bunker,PTCX,0.35,111,34.1697,0.86986,32.8518,0.000474,57476,65.375,1873772
bunker,PTCX,0.35,112,34.1639,0.86984,32.8501,0.000469,58016,65.888,1883693
bunker,PTCX,0.35,113,34.1691,0.87004,32.8531,0.000480,58852,66.466,1919344
bunker,PTCX,0.35,114,34.1676,0.87004,32.8512,0.000464,57703,66.607,1878421
bunker,PTCX,0.35,115,34.1676,0.87018,32.8565,0.000468,58091,67.325,1883040
bunker,PTCX,0.35,116,34.1778,0.87032,32.8601,0.000473,59252,70.298,1932095
bunker,PTCX,0.35,117,34.1764,0.87042,32.8596,0.000433,57612,68.689,1871556
bunker,PTCX,0.35,118,34.1691,0.87056,32.8648,0.000413,58057,70.596,1890415
bunker,PTCX,0.35,119,34.1783,0.87079,32.8715,0.000445,57555,74.222,1873819
bunker,PTCX,0.35,120,34.1852,0.87086,32.8752,0.000477,58305,72.136,1894826
bunker,PTCX,0.35,121,34.2027,0.87095,32.8770,0.000459,58712,69.791,1917572
bunker,PTCX,0.35,122,34.2159,0.87111,32.8813,0.000457,59264,80.614,1931256
bunker,PTCX,0.35,123,34.2520,0.87128,32.8870,0.000447,58379,81.926,1903180
bunker,PTCX,0.35,124,34.2573,0.87144,32.8911,0.000430,58511,70.592,1903802
bunker,PTCX,0.35,125,34.2701,0.87158,32.8943,0.000451,58177,74.257,1890000
bunker,PTCX,0.35,126,34.2748,0.87155,32.8943,0.000433,57870,65.534,1886351
bunker,PTCX,0.35,127,34.2634,0.87148,32.8925,0.000440,58668,65.801,1900931
bunker,PTCX,0.35,128,34.2852,0.87177,32.9016,0.000431,58216,67.107,1896662
bunker,PTCX,0.35,129,34.3001,0.87180,32.9031,0.000438,58763,66.737,1905519
bunker,PTCX,0.35,130,34.3140,0.87187,32.9034,0.000437,58802,69.066,1916992
bunker,PTCX,0.35,131,34.3145,0.87201,32.9064,0.000418,59336,74.443,1926986
bunker,PTCX,0.35,132,34.3057,0.87202,32.9062,0.000405,57492,66.086,1869015
bunker,PTCX,0.35,133,34.3177,0.87211,32.9103,0.000409,57840,65.925,1879091
bunker,PTCX,0.35,134,34.3298,0.87224,32.9131,0.000403,58200,66.714,1899728
bunker,PTCX,0.35,135,34.3370,0.87237,32.9159,0.000393,58895,66.977,1916358
bunker,PTCX,0.35,136,34.3441,0.87253,32.9228,0.000393,57608,75.425,1885050
bunker,PTCX,0.35,137,34.3533,0.87265,32.9287,0.000407,59012,70.681,1920103
bunker,PTCX,0.35,138,34.3558,0.87262,32.9278,0.000416,58368,67.086,1900506
bunker,PTCX,0.35,139,34.3677,0.87272,32.9289,0.000415,58150,68.323,1886644
bunker,PTCX,0.35,140,34.3649,0.87266,32.9268,0.000373,58118,67.845,1894090
bunker,PTCX,0.35,141,34.3704,0.87279,32.9305,0.000376,57880,68.393,1883482
bunker,PTCX,0.35,142,34.3732,0.87291,32.9351,0.000375,58644,68.689,1900775
bunker,PTCX,0.35,143,34.3796,0.87295,32.9332,0.000390,58306,67.970,1896420
bunker,PTCX,0.35,144,34.3824,0.87302,32.9353,0.000398,57631,65.152,1876817
bunker,PTCX,0.35,145,34.3850,0.87307,32.9382,0.000362,57755,65.953,1879157
bunker,PTCX,0.35,146,34.3816,0.87300,32.9360,0.000374,58491,66.177,1909168
bunker,PTCX,0.35,147,34.3927,0.87317,32.9403,0.000337,58495,66.691,1903209
bunker,PTCX,0.35,148,34.4009,0.87334,32.9429,0.000356,58244,66.886,1896589
bunker,PTCX,0.35,149,34.4091,0.87339,32.9449,0.000365,59579,66.815,1932527
bunker,PTCY,0.35,0,20.5530,0.57596,25.0990,0.000000,57920,80.438,1880041
bunker,PTCY,0.35,1,22.9174,0.64030,26.2015,0.035015,58430,68.271,1904193
bunker,PTCY,0.35,2,24.3678,0.67479,27.1494,0.023190,58057,68.262,1896323
bunker,PTCY,0.35,3,25.5094,0.69901,27.8506,0.017417,57744,71.206,1877816
bunker,PTCY,0.35,4,25.9696,0.71849,28.2685,0.011633,57970,70.463,1882402
bunker,PTCY,0.35,5,26.6448,0.73270,28.6212,0.010244,57653,72.668,1876782
bunker,PTCY,0.35,6,27.2373,0.74563,29.0038,0.008303,57508,79.219,1878613
bunker,PTCY,0.35,7,27.6772,0.75419,29.2380,0.007988,58107,70.010,1890534
bunker,PTCY,0.35,8,28.1218,0.76476,29.4967,0.006661,58263,69.543,1897514
bunker,PTCY,0.35,9,28.3605,0.77090,29.6739,0.005510,57995,67.182,1890344
bunker,PTCY,0.35,10,28.6981,0.77761,29.9035,0.005327,59575,67.727,1943381
bunker,PTCY,0.35,11,29.0504,0.78330,30.0869,0.004579,59717,68.754,1949003
bunker,PTCY,0.35,12,29.2965,0.78968,30.2255,0.004380,57827,66.470,1887903
bunker,PTCY,0.35,13,29.4765,0.79340,30.4019,0.004205,57795,71.763,1880075
bunker,PTCY,0.35,14,29.7595,0.79852,30.5428,0.003770,57901,72.631,1882343
bunker,PTCY,0.35,15,29.9696,0.80375,30.6976,0.003269,58667,71.284,1913759
bunker,PTCY,0.35,16,30.1593,0.80723,30.8378,0.003426,58195,71.003,1896121
bunker,PTCY,0.35,17,30.4043,0.81206,30.9574,0.003168,58128,80.809,1896527
bunker,PTCY,0.35,18,30.5944,0.81490,31.0677,0.002874,58789,69.729,1910949
bunker,PTCY,0.35,19,30.7349,0.81791,31.1646,0.002587,58246,68.412,1905167
bunker,PTCY,0.35,20,30.8975,0.82072,31.2665,0.002533,58084,72.292,1894669
bunker,PTCY,0.35,21,31.0042,0.82337,31.3638,0.002605,57051,69.783,1860260
bunker,PTCY,0.35,22,31.1589,0.82574,31.4455,0.002436,57500,67.695,1873999
bunker,PTCY,0.35,23,31.3060,0.82832,31.5405,0.002287,58178,67.358,1896693
bunker,PTCY,0.35,24,31.3923,0.82959,31.5785,0.002192,58604,66.895,1910572
bunker,PTCY,0.35,25,31.4859,0.83115,31.6296,0.002058,58175,68.877,1893028
bunker,PTCY,0.35,26,31.6140,0.83291,31.6886,0.002016,57545,69.814,1879071
bunker,PTCY,0.35,27,31.6870,0.83479,31.7511,0.001815,59394,75.720,1939307
bunker,PTCY,0.35,28,31.7462,0.83671,31.8145,0.001864,58799,85.457,1915297
bunker,PTCY,0.35,29,31.8365,0.83740,31.8459,0.001873,58693,71.495,1913761
bunker,PTCY,0.35,30,31.9081,0.83812,31.8603,0.001723,57472,73.352,1866291
bunker,PTCY,0.35,31,31.9266,0.83797,31.8443,0.001768,57903,74.150,1884142
bunker,PTCY,0.35,32,32.0361,0.83906,31.8860,0.001632,58273,73.293,1894213
bunker,PTCY,0.35,33,32.0991,0.84019,31.9272,0.001561,58131,67.679,1887308
bunker,PTCY,0.35,34,32.1399,0.84121,31.9588,0.001642,58052,70.880,1886066
bunker,PTCY,0.35,35,32.1837,0.84216,31.9833,0.001475,58709,67.915,1908858
bunker,PTCY,0.35,36,32.2263,0.84338,32.0144,0.001415,58423,67.815,1906578
bunker,PTCY,0.35,37,32.2725,0.84405,32.0400,0.001375,58336,68.467,1895755
bunker,PTCY,0.35,38,32.2951,0.84456,32.0514,0.001390,58449,68.942,1905009
bunker,PTCY,0.35,39,32.3787,0.84525,32.0825,0.001343,57437,76.073,1871462
bunker,PTCY,0.35,40,32.4392,0.84583,32.0947,0.001392,58029,69.617,1887878
bunker,PTCY,0.35,41,32.4934,0.84663,32.1259,0.001339,59430,72.942,1936947
bunker,PTCY,0.35,42,32.5153,0.84760,32.1521,0.001283,58244,69.154,1894372
bunker,PTCY,0.35,43,32.5568,0.84831,32.1576,0.001230,57653,67.334,1876847
bunker,PTCY,0.35,44,32.6077,0.84889,32.1796,0.001225,58559,67.494,1910737
bunker,PTCY,0.35,45,32.6689,0.84985,32.2028,0.001284,58349,66.901,1899339
bunker,PTCY,0.35,46,32.7560,0.85092,32.2388,0.001246,58229,66.251,1887078
bunker,PTCY,0.35,47,32.8018,0.85158,32.2610,0.001120,57696,69.101,1880064
bunker,PTCY,0.35,48,32.8672,0.85205,32.2768,0.001101,58241,69.708,1904579
bunker,PTCY,0.35,49,32.9328,0.85301,32.3063,0.001125,58460,68.133,1901442
bunker,PTCY,0.35,50,32.9945,0.85333,32.3109,0.001064,58406,81.583,1904568
bunker,PTCY,0.35,51,33.0243,0.85405,32.3259,0.001048,57624,68.588,1876626
bunker,PTCY,0.35,52,33.0861,0.85479,32.3479,0.001084,57820,74.709,1887259
bunker,PTCY,0.35,53,33.1033,0.85513,32.3603,0.001008,58233,70.703,1893729
bunker,PTCY,0.35,54,33.1538,0.85576,32.3781,0.001013,59261,69.000,1927512
bunker,PTCY,0.35,55,33.1861,0.85611,32.3923,0.001001,58706,70.975,1910664
bunker,PTCY,0.35,56,33.2321,0.85644,32.4047,0.000941,56747,71.103,1840893
bunker,PTCY,0.35,57,33.2669,0.85702,32.4218,0.000906,58777,71.284,1909905
bunker,PTCY,0.35,58,33.3102,0.85758,32.4448,0.000970,57719,69.310,1876007
bunker,PTCY,0.35,59,33.3396,0.85819,32.4644,0.000880,58544,68.499,1911047
bunker,PTCY,0.35,60,33.3546,0.85822,32.4640,0.000892,58733,68.692,1909757
bunker,PTCY,0.35,61,33.3729,0.85896,32.4794,0.000929,57564,81.694,1875822
bunker,PTCY,0.35,62,33.4262,0.85954,32.5044,0.000914,58018,71.603,1885037
bunker,PTCY,0.35,63,33.4293,0.85946,32.5106,0.000860,58607,70.064,1899146
bunker,PTCY,0.35,64,33.4551,0.86001,32.5278,0.000853,58020,67.292,1885143
bunker,PTCY,0.35,65,33.4817,0.86041,32.5391,0.000829,58133,67.458,1903594
bunker,PTCY,0.35,66,33.4978,0.86043,32.5429,0.000848,58170,68.715,1898681
bunker,PTCY,0.35,67,33.5003,0.86077,32.5569,0.000773,58227,69.180,1898163
bunker,PTCY,0.35,68,33.5030,0.86102,32.5657,0.000754,57408,65.885,1863339
bunker,PTCY,0.35,69,33.5289,0.86151,32.5810,0.000784,58356,70.102,1896706
bunker,PTCY,0.35,70,33.5322,0.86180,32.5886,0.000762,58227,68.255,1892309
bunker,PTCY,0.35,71,33.5621,0.86216,32.5964,0.000739,58126,68.157,1890349
bunker,PTCY,0.35,72,33.5692,0.86243,32.6037,0.000718,57753,74.925,1874217
bunker,PTCY,0.35,73,33.5898,0.86294,32.6110,0.000736,58166,69.979,1896790
bunker,PTCY,0.35,74,33.5971,0.86295,32.6132,0.000709,57623,67.289,1876679
bunker,PTCY,0.35,75,33.6194,0.86331,32.6251,0.000709,58907,67.708,1918662
bunker,PTCY,0.35,76,33.6379,0.86352,32.6340,0.000735,58183,66.424,1893918
bunker,PTCY,0.35,77,33.6520,0.86407,32.6493,0.000727,58198,74.269,1899698
bunker,PTCY,0.35,78,33.6626,0.86418,32.6574,0.000673,58575,74.221,1901568
bunker,PTCY,0.35,79,33.6789,0.86421,32.6579,0.000701,59001,70.559,1918842
bunker,PTCY,0.35,80,33.6958,0.86441,32.6652,0.000629,57823,75.582,1879331
bunker,PTCY,0.35,81,33.7091,0.86452,32.6683,0.000675,58033,72.057,1885646
bunker,PTCY,0.35,82,33.7369,0.86481,32.6743,0.000693,57894,69.995,1881314
bunker,PTCY,0.35,83,33.7685,0.86512,32.6829,0.000641,57291,79.841,1869913
bunker,PTCY,0.35,84,33.7829,0.86513,32.6913,0.000655,58457,72.340,1900733
bunker,PTCY,0.35,85,33.7928,0.86551,32.6985,0.000621,57661,68.843,1874825
bunker,PTCY,0.35,86,33.8120,0.86565,32.7072,0.000621,58119,66.492,1891855
bunker,PTCY,0.35,87,33.8100,0.86555,32.7078,0.000606,57721,66.880,1883711
bunker,PTCY,0.35,88,33.8069,0.86563,32.7150,0.000582,57661,66.220,1873291
bunker,PTCY,0.35,89,33.8232,0.86579,32.7242,0.000659,58636,68.436,1906334
bunker,PTCY,0.35,90,33.8526,0.86613,32.7361,0.000607,59201,67.135,1927931
bunker,PTCY,0.35,91,33.8706,0.86638,32.7431,0.000599,57886,70.893,1888603
bunker,PTCY,0.35,92,33.8838,0.86640,32.7472,0.000627,57768,74.314,1885835
bunker,PTCY,0.35,93,33.9079,0.86666,32.7570,0.000577,57963,69.881,1877657
bunker,PTCY,0.35,94,33.9194,0.86669,32.7583,0.000588,58093,73.274,1893620
bunker,PTCY,0.35,95,33.9170,0.86672,32.7580,0.000588,58642,69.683,1911720
bunker,PTCY,0.35,96,33.9301,0.86705,32.7693,0.000532,57700,67.257,1874271
bunker,PTCY,0.35,97,33.9644,0.86733,32.7748,0.000565,57577,66.183,1881367
bunker,PTCY,0.35,98,33.9932,0.86760,32.7823,0.000596,58974,70.222,1930193
bunker,PTCY,0.35,99,33.9927,0.86766,32.7852,0.000543,58504,67.729,1906075
bunker,PTCY,0.35,100,34.0041,0.86783,32.7923,0.000550,58346,68.243,1893292
bunker,PTCY,0.35,101,34.0074,0.86802,32.7986,0.000525,58210,68.676,1890275
bunker,PTCY,0.35,102,34.0289,0.86837,32.8097,0.000542,59198,72.597,1932334
bunker,PTCY,0.35,103,34.0595,0.86873,32.8183,0.000540,58135,69.330,1888952
bunker,PTCY,0.35,104,34.0565,0.86879,32.8206,0.000536,58290,68.217,1896236
bunker,PTCY,0.35,105,34.0748,0.86887,32.8241,0.000527,58427,72.820,1907827
bunker,PTCY,0.35,106,34.0868,0.86904,32.8312,0.000486,58094,69.268,1892676
bunker,PTCY,0.35,107,34.0983,0.86916,32.8367,0.000502,59115,69.185,1917956
bunker,PTCY,0.35,108,34.1014,0.86936,32.8400,0.000508,58168,67.105,1891131
bunker,PTCY,0.35,109,34.1264,0.86957,32.8469,0.000523,59333,70.714,1939682
bunker,PTCY,0.35,110,34.1326,0.86970,32.8478,0.000460,57985,66.442,1889682
bunker,PTCY,0.35,111,34.1448,0.86982,32.8513,0.000475,57476,74.744,1873772
bunker,PTCY,0.35,112,34.1391,0.86981,32.8497,0.000469,58016,70.008,1883693
bunker,PTCY,0.35,113,34.1441,0.87001,32.8526,0.000480,58852,68.713,1919344
bunker,PTCY,0.35,114,34.1429,0.87001,32.8508,0.000464,57703,67.818,1878421
bunker,PTCY,0.35,115,34.1430,0.87014,32.8561,0.000468,58091,67.319,1883040
bunker,PTCY,0.35,116,34.1532,0.87029,32.8596,0.000473,59252,70.187,1932095
bunker,PTCY,0.35,117,34.1522,0.87039,32.8592,0.000433,57612,70.411,1871556
bunker,PTCY,0.35,118,34.1450,0.87053,32.8644,0.000414,58057,68.394,1890415
bunker,PTCY,0.35,119,34.1543,0.87076,32.8711,0.000445,57555,67.423,1873819
bunker,PTCY,0.35,120,34.1613,0.87083,32.8748,0.000477,58305,73.215,1894826
bunker,PTCY,0.35,121,34.1789,0.87092,32.8765,0.000459,58712,69.348,1917572
bunker,PTCY,0.35,122,34.1923,0.87108,32.8809,0.000458,59264,69.265,1931256
bunker,PTCY,0.35,123,34.2283,0.87125,32.8866,0.000447,58379,71.962,1903180
bunker,PTCY,0.35,124,34.2336,0.87141,32.8906,0.000430,58511,72.016,1903802
bunker,PTCY,0.35,125,34.2465,0.87155,32.8939,0.000451,58177,69.132,1890000
bunker,PTCY,0.35,126,34.2514,0.87152,32.8938,0.000433,57870,67.727,1886351
bunker,PTCY,0.35,127,34.2405,0.87145,32.8921,0.000441,58668,71.799,1900931
bunker,PTCY,0.35,128,34.2623,0.87173,32.9011,0.000431,58216,72.346,1896662
bunker,PTCY,0.35,129,34.2774,0.87177,32.9026,0.000438,58763,70.097,1905519
bunker,PTCY,0.35,130,34.2916,0.87184,32.9030,0.000438,58802,68.358,1916992
bunker,PTCY,0.35,131,34.2924,0.87198,32.9060,0.000418,59336,67.560,1926986
bunker,PTCY,0.35,132,34.2838,0.87199,32.9057,0.000405,57492,66.478,1869015
bunker,PTCY,0.35,133,34.2959,0.87208,32.9099,0.000409,57840,66.174,1879091
bunker,PTCY,0.35,134,34.3082,0.87221,32.9126,0.000403,58200,70.773,1899728
bunker,PTCY,0.35,135,34.3157,0.87234,32.9154,0.000393,58895,70.303,1916358
bunker,PTCY,0.35,136,34.3231,0.87250,32.9223,0.000394,57608,68.446,1885050
bunker,PTCY,0.35,137,34.3324,0.87262,32.9282,0.000407,59012,69.763,1920103
bunker,PTCY,0.35,138,34.3352,0.87259,32.9274,0.000416,58368,68.978,1900506
bunker,PTCY,0.35,139,34.3471,0.87269,32.9284,0.000415,58150,72.472,1886644
bunker,PTCY,0.35,140,34.3443,0.87263,32.9264,0.000373,58118,68.911,1894090
bunker,PTCY,0.35,141,34.3502,0.87276,32.9300,0.000377,57880,67.805,1883482
bunker,PTCY,0.35,142,34.3530,0.87289,32.9347,0.000375,58644,67.753,1900775
bunker,PTCY,0.35,143,34.3596,0.87292,32.9327,0.000390,58306,68.319,1896420
bunker,PTCY,0.35,144,34.3626,0.87299,32.9349,0.000398,57631,66.206,1876817
bunker,PTCY,0.35,145,34.3656,0.87304,32.9378,0.000362,57755,67.299,1879157
bunker,PTCY,0.35,146,34.3622,0.87298,32.9356,0.000374,58491,68.461,1909168
bunker,PTCY,0.35,147,34.3733,0.87314,32.9399,0.000337,58495,68.710,1903209
bunker,PTCY,0.35,148,34.3816,0.87331,32.9425,0.000356,58244,67.384,1896589
bunker,PTCY,0.35,149,34.3901,0.87336,32.9444,0.000365,59579,70.712,1932527
bunker,PTCZ,0.35,0,20.5022,0.57355,25.0839,0.000000,57920,71.524,1880041
bunker,PTCZ,0.35,1,22.8666,0.63865,26.1900,0.035247,58430,69.302,1904193
bunker,PTCZ,0.35,2,24.3193,0.67349,27.1389,0.023295,58057,77.017,1896323
bunker,PTCZ,0.35,3,25.4573,0.69814,27.8425,0.017477,57744,75.589,1877816
bunker,PTCZ,0.35,4,25.9196,0.71790,28.2627,0.011670,57970,68.069,1882402
bunker,PTCZ,0.35,5,26.5880,0.73223,28.6168,0.010267,57653,67.129,1876782
bunker,PTCZ,0.35,6,27.1793,0.74521,28.9999,0.008317,57508,67.640,1878613
bunker,PTCZ,0.35,7,27.6176,0.75384,29.2347,0.008003,58107,68.977,1890534
bunker,PTCZ,0.35,8,28.0628,0.76450,29.4938,0.006672,58263,71.340,1897514
bunker,PTCZ,0.35,9,28.3015,0.77066,29.6710,0.005516,57995,75.124,1890344
bunker,PTCZ,0.35,10,28.6391,0.77740,29.9009,0.005337,59575,71.407,1943381
bunker,PTCZ,0.35,11,28.9880,0.78314,30.0848,0.004585,59717,73.284,1949003
bunker,PTCZ,0.35,12,29.2338,0.78952,30.2234,0.004385,57827,69.070,1887903
bunker,PTCZ,0.35,13,29.4142,0.79325,30.3998,0.004210,57795,71.783,1880075
bunker,PTCZ,0.35,14,29.6982,0.79840,30.5409,0.003776,57901,67.642,1882343
bunker,PTCZ,0.35,15,29.9084,0.80364,30.6959,0.003272,58667,71.335,1913759
bunker,PTCZ,0.35,16,30.0969,0.80712,30.8359,0.003430,58195,69.462,1896121
bunker,PTCZ,0.35,17,30.3403,0.81195,30.9556,0.003170,58128,67.549,1896527
bunker,PTCZ,0.35,18,30.5296,0.81479,31.0659,0.002876,58789,67.002,1910949
bunker,PTCZ,0.35,19,30.6687,0.81778,31.1627,0.002590,58246,68.689,1905167
bunker,PTCZ,0.35,20,30.8314,0.82060,31.2648,0.002536,58084,69.169,1894669
bunker,PTCZ,0.35,21,30.9395,0.82326,31.3620,0.002607,57051,66.924,1860260
bunker,PTCZ,0.35,22,31.0936,0.82562,31.4438,0.002439,57500,69.853,1873999
bunker,PTCZ,0.35,23,31.2409,0.82821,31.5388,0.002288,58178,68.540,1896693
bunker,PTCZ,0.35,24,31.3274,0.82948,31.5768,0.002192,58604,71.589,1910572
bunker,PTCZ,0.35,25,31.4212,0.83105,31.6280,0.002059,58175,70.678,1893028
bunker,PTCZ,0.35,26,31.5484,0.83281,31.6871,0.002018,57545,71.519,1879071
bunker,PTCZ,0.35,27,31.6227,0.83470,31.7496,0.001817,59394,71.232,1939307
bunker,PTCZ,0.35,28,31.6830,0.83663,31.8132,0.001866,58799,67.781,1915297
bunker,PTCZ,0.35,29,31.7743,0.83732,31.8447,0.001875,58693,75.836,1913761
bunker,PTCZ,0.35,30,31.8462,0.83805,31.8592,0.001724,57472,71.231,1866291
bunker,PTCZ,0.35,31,31.8659,0.83790,31.8431,0.001770,57903,71.603,1884142
bunker,PTCZ,0.35,32,31.9750,0.83898,31.8850,0.001633,58273,68.188,1894213
bunker,PTCZ,0.35,33,32.0377,0.84012,31.9263,0.001562,58131,68.567,1887308
bunker,PTCZ,0.35,34,32.0782,0.84114,31.9580,0.001643,58052,67.825,1886066
bunker,PTCZ,0.35,35,32.1230,0.84211,31.9825,0.001476,58709,74.830,1908858
bunker,PTCZ,0.35,36,32.1663,0.84332,32.0135,0.001415,58423,70.932,1906578
bunker,PTCZ,0.35,37,32.2137,0.84399,32.0391,0.001376,58336,68.770,1895755
bunker,PTCZ,0.35,38,32.2375,0.84449,32.0505,0.001390,58449,67.944,1905009
bunker,PTCZ,0.35,39,32.3219,0.84519,32.0816,0.001344,57437,66.955,1871462
bunker,PTCZ,0.35,40,32.3830,0.84577,32.0938,0.001393,58029,66.428,1887878
bunker,PTCZ,0.35,41,32.4377,0.84657,32.1251,0.001339,59430,67.466,1936947
bunker,PTCZ,0.35,42,32.4605,0.84754,32.1513,0.001284,58244,71.003,1894372
bunker,PTCZ,0.35,43,32.5025,0.84825,32.1568,0.001231,57653,72.786,1876847
bunker,PTCZ,0.35,44,32.5536,0.84884,32.1788,0.001225,58559,75.124,1910737
bunker,PTCZ,0.35,45,32.6151,0.84980,32.2020,0.001284,58349,69.442,1899339
bunker,PTCZ,0.35,46,32.7011,0.85087,32.2381,0.001247,58229,71.965,1887078
bunker,PTCZ,0.35,47,32.7472,0.85153,32.2602,0.001120,57696,69.722,1880064
bunker,PTCZ,0.35,48,32.8133,0.85200,32.2761,0.001101,58241,73.072,1904579
bunker,PTCZ,0.35,49,32.8790,0.85296,32.3057,0.001125,58460,68.608,1901442
bunker,PTCZ,0.35,50,32.9402,0.85328,32.3103,0.001064,58406,66.876,1904568
bunker,PTCZ,0.35,51,32.9703,0.85400,32.3253,0.001048,57624,67.976,1876626
bunker,PTCZ,0.35,52,33.0325,0.85474,32.3473,0.001084,57820,68.634,1887259
